z,M,lambda,chisi,zeta,lambda_error,lambda_wo_noise,lambda_true,zeta_true,res_lambda,res_zeta
0.9877021228022971,236652101176846.9,76.38853375482498,5.103511776959583,4.800607509218512,5.527695134676838,76.38853375482498,70.67950363647272,4.688671326306991,5.70903011835226,0.11193618291152152
0.4927544101930892,349972224823064.06,113.21377422457513,8.909070007641041,8.739080523776465,6.729450920381994,113.21377422457513,96.90617270987681,7.474204713209993,16.30760151469832,1.2648758105664726
0.48026885263243957,188962035655824.34,75.28379422865615,3.728174514482693,3.301406550311286,5.4875784906880805,75.28379422865615,51.57466038519143,2.8941987779351983,23.70913384346472,0.40720777237608763
0.12011652379178078,382039424290022.9,96.51495269662126,8.282118659127416,8.098980768211918,6.213371152494314,96.51495269662126,99.98500876443389,7.788971511911704,-3.470056067812621,0.3100092563002139
0.2094182721011406,307345332200708.5,123.74789405866326,8.559715179754804,8.3826442104222,7.0355637743869055,123.74789405866326,81.13077859334582,5.695867815556514,42.61711546531744,2.686776394865686
0.38953367370394854,448754785797984.9,131.45726674609688,11.206500590726112,11.071840655010561,7.251407221942426,131.45726674609688,122.7726458352955,10.650210735852397,8.684620910801371,0.42162991915816406
0.29125530878739225,180264562788161.72,44.70793026463039,2.8198138388862564,2.225162934702636,4.228849974384544,44.70793026463039,47.67298648966608,2.563454361094889,-2.9650562250356884,-0.33829142639225296
0.7087244622388755,163526608288173.6,57.52210379834414,3.2206286715779586,2.715225412408702,4.796753226854354,57.52210379834414,46.25259386706037,2.466372516084368,11.269509931283771,0.24885289632433416
0.5936651387578692,291195540452885.5,98.95338042896405,7.709358209307345,7.512270229392347,6.291371247318475,98.95338042896405,81.70883652117031,5.792735567873615,17.24454390779374,1.7195346615187317
0.3897941620128662,387314016274369.0,119.83328635004608,9.210637575037035,9.046316628257276,6.923388949063778,119.83328635004608,105.65625014220477,8.497568715522526,14.177036207841311,0.5487479127347505
0.23123895511760306,570669596718713.9,180.54681274732727,13.276934977538907,13.163472277396874,8.498160100805993,180.54681274732727,153.018720283232,14.795198549854481,27.528092464095266,-1.6317262724576072
0.9645920624147921,182545073991353.75,55.48969133521424,3.5370424194385084,3.083937268640109,4.71124999698442,55.48969133521424,54.02907566371548,3.129154791848622,1.4606156714987577,-0.04521752320851302
0.279293738891254,191679010190653.28,53.317682948654394,3.811232913843818,3.394922138071275,4.618124422258647,53.317682948654394,50.659441380832526,2.808216370555397,2.658241567821868,0.5867057675158782
0.7076419708710989,173087399132149.2,46.64074256613132,3.1342433444020785,2.6121794237626035,4.319293579562812,46.64074256613132,49.003465531290466,2.6902037306255218,-2.3627229651591435,-0.07802430686291828
0.5417496359475579,194343722727146.22,55.65823055976261,3.831692663851986,3.4178748763255116,4.7183993285758525,55.65823055976261,53.62180991388227,3.0718265959333118,2.036420645880341,0.3460482803921998
0.16516495443921053,279339781649101.97,74.91557789504398,4.848325895211552,4.528384257787638,5.474142047665333,74.91557789504398,73.11912299044832,4.868207302798298,1.796454904595663,-0.3398230450106601
0.39306595874750316,208653419692913.16,65.24584911875043,3.908703751443753,3.503992724956841,5.108653408433595,65.24584911875043,56.24910985612215,3.2928709783603987,8.996739262628275,0.21112174659644234
0.5932957348179839,249729243415278.78,61.88408016373443,4.2193272122572445,3.8474305873003734,4.975302208458676,61.88408016373443,69.85416115964058,4.5761359697767245,-7.970080995906152,-0.7287053824763512
0.7348823061149623,179346040217322.16,45.81817305469084,3.008545115977652,2.45994790897551,4.28103599866625,45.81817305469084,51.04711305348541,2.862011304123546,-5.228939998794573,-0.40206339514803613
0.28268831654436305,395041023523041.94,92.79294046899747,8.933182755281333,8.763661000931961,6.092386739825288,92.79294046899747,105.98359000032623,8.52271363382969,-13.19064953132876,0.2409473671022706
0.1557267253419748,352728480573914.1,81.88673155338198,6.003917952663242,5.748654693257543,5.723171552675387,81.88673155338198,92.63438283919541,6.947440619250771,-10.747651285813433,-1.1987859259932279
0.4539105514558526,173728664015588.94,40.80189317095601,2.574853582711563,1.9052220270620885,4.0398957001861335,40.80189317095601,47.13081535132033,2.5263227534074817,-6.328922180364316,-0.6211007263453932
0.6059435915540939,203614652444052.28,57.71771091748625,4.2984383922369656,3.9340275306429553,4.804902118357304,57.71771091748625,56.84440738069505,3.357249196430693,0.8733035367911981,0.5767783342122623
0.2389296322464077,232552202115950.6,63.24554576449824,3.8832239687059777,3.475547207438363,5.029733422935981,63.24554576449824,61.318264771311746,3.7400870471164085,1.9272809931864927,-0.2645398396780454
0.4191389345965051,208527079758551.94,48.228700505735674,3.0868198262968263,2.55508446827481,4.3922067576896096,48.228700505735674,56.454141479031236,3.312341546982733,-8.225440973295562,-0.7572570787079229
0.6684874446164851,294438156724533.94,79.772439340172,5.554075176790446,5.277096841013989,5.648803035694271,79.772439340172,83.69159615279146,6.013009568411751,-3.9191568126194625,-0.7359127273977615
0.18221541867070834,445530197285212.44,131.29197785883989,10.132487707711467,9.98335149871645,7.246846979448095,131.29197785883989,118.00787707601566,10.002576503394273,13.284100782824225,-0.019225004677823065
0.8267299442869919,210391159182423.97,66.01269243481325,4.659356349639959,4.325459697295791,5.138587060070628,66.01269243481325,61.017819499219925,3.748664424261132,4.994872935593321,0.576795273034659
0.17484074469676547,475514883441385.8,115.14677036656076,11.57692000071941,11.446618570698384,6.786656625071311,115.14677036656076,125.97798861082366,11.034483692963333,-10.8312182442629,0.41213487773505086
0.1964179641332077,226619082468559.78,84.91518403165672,4.811743191390262,4.48919508819683,5.828042005053043,84.91518403165672,59.34287938191238,3.5580996950795765,25.57230464974434,0.9310953931172534
0.16008501630077016,188245851257296.7,60.62047433715294,3.5118939576715715,3.0550612383273257,4.924245092891009,60.62047433715294,48.851281489535914,2.654103556862541,11.769192847617028,0.4009576814647846
0.5668683608294018,626686210194852.8,162.46374870051338,17.154317625482875,17.06665207930227,8.06135841407671,162.46374870051338,177.75711160673603,18.635834760708207,-15.293362906222654,-1.5691826814059375
0.30559209002594867,190981829863557.78,36.04400730172243,2.710301401207914,2.0846423399205873,3.797051872267348,36.04400730172243,50.67944839924582,2.811034542767601,-14.63544109752339,-0.7263922028470136
0.2490867984471307,334183971318901.5,89.78282362968888,6.6039397914171785,6.372756135979405,5.992756415196229,89.78282362968888,88.89495382993987,6.539010702895317,0.8878697997490121,-0.1662545669159119
0.1261900661232478,228505591582548.03,45.570597326520414,3.0935038101798975,2.563155442730219,4.269454172445018,45.570597326520414,59.24202678041689,3.545423640763997,-13.67142945389648,-0.9822681980337782
0.2650695036425762,217881429475221.06,55.17862639505683,3.771095266633162,3.3497999208942373,4.6980262406698765,55.17862639505683,57.60532182528275,3.4061010770057107,-2.4266954302259194,-0.05630115611147346
0.4221240357428986,250883906732442.34,67.57007041996572,4.855509126720209,4.536074170432319,5.198848734862969,67.57007041996572,68.20636106564098,4.402222074742273,-0.6362906456752597,0.1338520956900462
0.5762512583781443,251136703807573.84,60.323722509825885,4.914759047945551,4.599440889865056,4.912177623410045,60.323722509825885,70.05378175286461,4.59450043056143,-9.730059243038724,0.004940459303625744
0.46551439631992264,199686026387202.38,48.386934959217754,3.4112091369545476,2.938766369761671,4.399406094427646,48.386934959217754,54.42832915947763,3.137596723031156,-6.041394200259873,-0.19883035326948528
0.7459043873536221,218277533008673.12,63.508621074069154,3.8608152259663573,3.450491879291075,5.040183372619261,63.508621074069154,62.48958642818734,3.880175786655547,1.019034645881817,-0.4296839073644718
0.3086408061398601,191319481917639.22,55.75640194530039,3.403320688826864,2.929606067545082,4.722558710923578,55.75640194530039,50.79521189017151,2.820831572497223,4.961190055128881,0.10877449504785908
0.14999642564132798,252496003715191.38,56.042862132073594,3.6999931998618028,3.2695488494628093,4.734674735695098,56.042862132073594,65.8149643114372,4.154662401367917,-9.7721021793636,-0.8851135519051074
0.16404277057162867,230772310026259.97,67.29720020594036,4.469565043398299,4.120316938922058,5.188340783176848,67.29720020594036,60.166150029666774,3.6308794380506417,7.1310501762735825,0.48943750087141646
0.25772820933578633,314334290975801.44,71.19630978898722,5.876496812071176,5.615444308537188,5.336527327353894,71.19630978898722,83.62318803394268,5.9654005338345275,-12.42687824495546,-0.3499562252973396
0.804170708912417,209186008302055.44,56.67421827666339,4.337609309978264,3.9767894746906216,4.761269506199513,56.67421827666339,60.43015391427064,3.69309575912643,-3.7559356376072515,0.28369371556419143
0.15916932299405584,194574140045373.6,53.28566687683356,3.959861835168009,3.5609697771281565,4.616737674021931,53.28566687683356,50.52023893079364,2.7916020635939716,2.765427946039921,0.769367713534185
0.6150748011267039,306642223129250.5,77.96960869675932,6.284023494918801,6.040608519403613,5.584607728274542,77.96960869675932,86.44471387755266,6.307254616079767,-8.475105180793335,-0.2666460966761539
0.3742841300735995,261741515833833.3,68.00611303209874,5.2213866829928826,4.925736380820173,5.215596342973591,68.00611303209874,70.66582341773751,4.63951272302442,-2.6597103856387747,0.28622365779575354
0.6918408484253797,208384864979891.0,64.30921679904137,4.152678782959151,3.7742205916505585,5.071852395290753,64.30921679904137,59.05733097020555,3.5608814406391187,5.2518858288358174,0.21333915101143974
0.3271034336156248,266397337244788.56,70.34715413280507,4.532353255153924,4.188344067707949,5.304607587100297,70.34715413280507,71.40635659204376,4.709280489589796,-1.0592024592386906,-0.5209364218818466
0.32526435514828667,221212360098273.28,62.23061265523821,4.087372738407175,3.7022447113439387,4.989212869992149,62.23061265523821,59.057522296700725,3.53937098530947,3.173090358537486,0.1628737260344688
0.3714783277971849,204884528847125.94,66.22808819805188,3.5271703051344026,3.072609698842649,5.14696369515278,66.22808819805188,55.02016433971252,3.1841626534622147,11.207923858339356,-0.11155295461956571
0.9520573364356002,226957536876995.38,78.6678929761562,4.4785511785690435,4.13006303330375,5.609559447092301,78.6678929761562,67.32635267712105,4.355597046563446,11.341540299035145,-0.22553401325969613
0.3877638767340479,199614369436758.25,53.11889238148931,3.455273836144034,2.989802214652586,4.609507235333917,53.11889238148931,53.718413344375804,3.0723477005710946,-0.5995209628864941,-0.08254548591850863
0.10149053228658578,205030811120507.84,56.37474229806797,3.465783750180927,3.0019422051428926,4.7486731746064805,56.37474229806797,52.858532864593066,2.98574633953977,3.5162094334749057,0.016195865603122694
0.20694865997131853,197600130991521.06,40.50520708299694,2.918007514492532,2.348354286438672,4.025181093217892,40.50520708299694,51.68318919236046,2.890822775299697,-11.17798210936352,-0.5424684888610249
0.32653018751128826,197764879919586.3,55.701397084074024,3.2720845651454207,2.776065093160262,4.720228684463245,55.701397084074024,52.6901010330288,2.9814064221673635,3.011296051045221,-0.20534132900710134
0.6514929856851271,177863466619787.38,56.47616423260928,3.3821510966300745,2.9049864096818108,4.752942845547769,56.47616423260928,49.904947846333314,2.7623538050774528,6.571216386275964,0.142632604604358
0.10537950521161035,197958562284584.22,51.11335379656295,3.3976964678657486,2.923070523909299,4.521652520774366,51.11335379656295,51.02685344677271,2.831663232113108,0.08650034979023502,0.091407291796191
0.5039778218063651,657928888452120.4,190.1575446411586,18.993659294094567,18.914520701835006,8.721411460105724,190.1575446411586,184.83880907045526,19.742779672418777,5.318735570703353,-0.8282589705837715
0.5079478654901639,398920630371574.56,100.3833043268147,9.496565746117946,9.33727802790196,6.336664874421392,100.3833043268147,111.0306759985561,9.173681738398274,-10.64737167174141,0.1635962895036851
0.34695551309859884,273886237220946.34,75.73889123164655,4.394616284145559,4.038892457701408,5.504139941231385,75.73889123164655,73.6872316152279,4.938873818317522,2.0516596164186467,-0.8999813606161142
0.15887528597030945,404211082845091.44,66.62578908462994,5.850218235876307,5.587938207190527,5.162394370236739,66.62578908462994,106.49286489935395,8.568491442254313,-39.867075814724004,-2.9805532350637858
0.16275670927768793,231630918996900.47,90.0252021359465,5.529025093270534,5.250725519584435,6.000840012396482,90.0252021359465,60.383235918512874,3.650531909565512,29.641966217433627,1.600193610018923
0.1480962132047187,237253890363899.44,63.03920662453925,3.677201899540968,3.2437345467821044,5.02152194556747,63.03920662453925,61.748205562670556,3.7745472988423563,1.2910010618686911,-0.5308127520602519
1.2950264155758577,217550278112263.16,81.24197906794691,4.170143789464773,3.7934284262144207,5.700595725639451,81.24197906794691,68.17585275845404,4.463192814068663,13.066126309492873,-0.6697643878542427
0.36838687852405705,258656301411547.0,76.12157500000521,4.968886195202583,4.657234159978946,5.518027727368003,76.12157500000521,69.74987251831955,4.548937722625189,6.371702481685659,0.10829643735375782
0.7189992065870957,275329899713893.84,78.16084557465062,5.345500064859931,5.057110928526042,5.591452246944461,78.16084557465062,78.82869919410192,5.500023538572804,-0.667853619451293,-0.4429126100467622
0.257217695156699,291514194145083.75,85.35207453306842,5.3661229079631925,5.078904907887856,5.843015472615777,85.35207453306842,77.42941178356779,5.313418407311894,7.922662749500631,-0.23451349942403787
0.4459886947996452,205769146245282.4,57.629713983538764,3.705943096967676,3.276280549336758,4.8012379230168865,57.629713983538764,55.939117996223246,3.2684366541362238,1.6905959873155183,0.007843895200534412
0.38372744906127276,219566555690824.72,45.263158409449225,2.81099911180973,2.2139819345683676,4.255028009752661,45.263158409449225,59.161705117868934,3.552079705111567,-13.898546708419708,-1.3380977705431993
0.5341423126076111,208141827797873.56,60.94923766316332,3.811441129534204,3.395155885066983,4.937579879380721,60.94923766316332,57.43427818365637,3.405673369826024,3.514959479506956,-0.010517484759041018
0.6302064995980825,196275778063078.03,39.179496812219696,3.085953999280358,2.5540383876665667,3.9587622718329376,39.179496812219696,54.98082872775726,3.194403268988503,-15.801331915537567,-0.6403648813219363
0.22505873277470873,200110901012611.03,43.722974512473506,3.4298393985892637,2.960371311189723,4.182007867638392,43.722974512473506,52.49556606264988,2.9602300416347527,-8.772591550176372,0.0001412695549705134
0.22811887228584687,192345967568657.5,43.455500686654695,3.2243345406277792,2.719620052486257,4.169196598226316,43.455500686654695,50.44195317142634,2.787926878722035,-6.986452484771647,-0.06830682623577777
0.8445005995432099,584019460355804.6,194.46782113664625,22.37116482707841,22.30401344422815,8.819701154498292,194.46782113664625,173.39194100414656,18.036133368749937,21.07588013249969,4.267880075478214
0.22983215595938397,235137071266829.34,83.0236854009729,4.614697487669927,4.277316086368547,5.76276618998109,83.0236854009729,61.92801927038705,3.7956391114641637,21.095666130585847,0.4816769749043832
0.45930939031651086,272597073188418.7,84.2647646625826,6.484423765894378,6.248820014666435,5.805678760061828,84.2647646625826,74.6888140135087,5.049373264736622,9.575950649073903,1.1994467499298134
0.5182226062435341,450267855630922.25,137.99394514554305,10.870385095607633,10.731508380782664,7.429507255411844,137.99394514554305,125.84203535864441,11.076571817848363,12.151909786898642,-0.34506343706569886
0.15888928898638227,310140506481538.06,89.5977148059133,6.7339897681140375,6.507427924845925,5.986575475375328,89.5977148059133,81.27756222441194,5.7071527585154875,8.320152581501361,0.8002751663304375
0.6038974358520411,194535348912521.53,70.71239197369923,4.322741933648038,3.9605678664705617,5.3183603478402715,70.71239197369923,54.24137228788539,3.128622537153177,16.471019685813836,0.8319453293173846
0.21743403610578432,642665378440328.2,194.0766753404918,18.312480407039295,18.230385038670963,8.810826870174939,194.0766753404918,172.37434061414095,17.69398876566963,21.70233472635084,0.5363962730013334
0.3694907121783245,250017831310769.03,53.47836452805147,3.7073225511647343,3.2778408287124914,4.625077924880898,53.47836452805147,67.38661236479685,4.319209714423441,-13.908247836745375,-1.0413688857109498
0.7360878675190674,222827710004006.2,59.75932792679146,3.8654032479456584,3.455624729224637,4.889144216600344,59.75932792679146,63.712266866468944,3.9942519912120837,-3.9529389396774874,-0.5386272619874468
0.3941355115021754,278104285404142.78,67.66056139619609,5.100467503403027,4.797371025183513,5.2023287630135835,67.66056139619609,75.41695822478434,5.1181345014312365,-7.756396828588251,-0.3207634762477234
0.2025899334514253,282455152603123.56,62.698834349205995,4.397968609120405,4.042539781722435,5.007947058394528,62.698834349205995,74.358866530684,4.995605355897042,-11.660032181478002,-0.953065574174607
0.2001913482990602,658317353002239.5,185.22750560048706,19.196471965786603,19.118172923510002,8.60761303964083,185.22750560048706,176.20303888954518,18.283653949394036,9.02446671094188,0.8345189741159658
0.10846692142196744,361598961863790.94,135.54886642391466,9.012754881016454,8.844758365568044,7.3633923275597555,135.54886642391466,94.37796165995559,7.140278440522898,41.17090476395907,1.7044799250451463
0.1020958132632658,230641008996477.97,70.7126528204621,4.223035120168861,3.851496543706047,5.318370157123782,70.7126528204621,59.606158097086535,3.577051307457862,11.106494723375562,0.27444523624818506
0.3490372438259083,498373790367154.2,172.43826857639115,17.74031059418226,17.655554932599976,8.305137411900931,172.43826857639115,135.74431447060223,12.378754612891782,36.69395410578892,5.276800319708194
0.36786529295679404,192239519849444.3,40.253306979812336,3.0875329720628795,2.5559459801755278,4.012645360846749,40.253306979812336,51.528665111556265,2.885020485926892,-11.275358131743928,-0.3290745057513642
0.4132354753696478,188971789663858.6,50.949259141545426,3.3007815575621358,2.809832537846752,4.514388514142106,50.949259141545426,51.00999044397428,2.8435428550903867,-0.06073130242885583,-0.0337103172436346
0.7276456004383648,237967614386336.44,62.22087606767032,5.132686692033755,4.831611809591124,4.988822549166099,62.22087606767032,68.03305523973911,4.40788862046471,-5.812179172068795,0.42372318912641393
1.0845202224042583,596114714870454.0,189.8421032739028,20.098145606920465,20.02337276377225,8.714174734853618,189.8421032739028,184.2789929762989,19.84476452376909,5.563110297603913,0.178608240003161
0.3736083070661351,248263949463821.56,68.46288296755596,3.8352084131471655,3.4218158296838244,5.233082570246946,68.46288296755596,66.94896478888636,4.277374651809679,1.5139181786695985,-0.8555588221258548
0.4032913890624279,242485703778438.72,60.57063335497415,3.9743270964150765,3.577048485735005,4.922220367069079,60.57063335497415,65.67570212981407,4.157614121990079,-5.105068774839921,-0.580565636255074
0.10104609930042888,240452772448559.5,82.744618718589,4.5177281655949235,4.172513364653212,5.753072873468196,82.744618718589,62.18467251749956,3.812232390840989,20.55994620108944,0.3602809738122228
0.39351217863459786,176408563038678.6,65.40989042506718,3.668849885764363,3.23426336037639,5.115071472621558,65.40989042506718,47.40053082069639,2.5455854362799823,18.009359604370786,0.6886779240964076
0.960094868372569,193592174252895.97,59.15262057639466,3.7536822933361007,3.330184793567013,4.864262352151441,59.15262057639466,57.323119214444354,3.4201789836746332,1.8295013619503067,-0.08999419010762022
0.36385464623656183,260169482618851.4,101.21747086597546,6.0970211840469375,5.845824776600571,6.362938656500641,101.21747086597546,70.11487931775288,4.584452436063096,31.102591548222577,1.2613723405374753
1.033746583146047,235195403285318.66,51.21892590176244,4.46538735987402,4.115784770092172,4.52631973690602,51.21892590176244,70.77356880262131,4.701626997364023,-19.554642900858873,-0.5858422272718506
0.15084716523495176,219559902878904.06,51.04210993251272,3.4078353524551153,2.9348495343787016,4.518500190661177,51.04210993251272,57.077135435972004,3.353549316765262,-6.035025503459281,-0.4186997823865606
0.1960708049050076,198234559036392.5,42.46352155836694,2.930216828860574,2.3635081265224622,4.121335781436254,42.46352155836694,51.76864789043003,2.8975480290984343,-9.30512633206309,-0.5340399025759721
0.1800475061115932,542863070678353.25,127.25045476390898,10.914439971936135,10.77613102653254,7.134436341124896,127.25045476390898,144.31194719430363,13.53716675675861,-17.06149243039465,-2.7610357302260713
0.10366835805282144,633330319253784.1,185.79110691317717,19.623991104293484,19.547404606785776,8.620698507967374,185.79110691317717,167.05254488410355,16.85127059354412,18.73856202907362,2.6961340132416574
0.34585287588825997,206537991148233.47,43.88837331945741,3.182012424919952,2.669307601672193,4.189910420018902,43.88837331945741,55.2451255692028,3.202449655401692,-11.35675224974539,-0.5331420537294993
0.1987186190684916,629061913020872.1,254.05832648247392,23.004844409937085,22.939548084594293,10.080839776178847,254.05832648247392,168.18283283710002,17.04616168222722,85.8754936453739,5.893386402367074
0.4666041714057003,202361491573010.56,48.3813322784113,3.2565006284012155,2.7576795214051817,4.39915138536565,48.3813322784113,55.18223318208039,3.203242110977393,-6.800900903669088,-0.4455625895722113
0.4062153978428025,223803732094303.97,82.85172471181215,4.365514945018447,4.007208596414643,5.756795105327692,82.85172471181215,60.547575443956376,3.6792931292231974,22.304149267855777,0.32791546719144593
0.22040156595751986,703427140884192.1,162.37714744095055,20.290031083158244,20.215967979681995,8.059209575161837,162.37714744095055,189.09726281246932,20.338628389046608,-26.720115371518773,-0.12266040936461309
0.2328554808881093,686091589419138.9,150.6483694705637,22.771685043122222,22.70571821597274,7.762689468748927,150.6483694705637,184.6920596039792,19.633931761513747,-34.04369013341551,3.0717864544589943
0.11216055430524025,234370785933023.6,68.26912525018744,4.250683842274738,3.8817925146735406,5.225672215138927,68.26912525018744,60.67411046156298,3.6743807604080185,7.595014788624461,0.20741175426552205
0.27690355890898893,410407983620473.06,93.62274720931252,8.604694101126237,8.428568121214697,6.119566886939386,93.62274720931252,110.09137180099194,9.023515902364538,-16.468624591679415,-0.5949477811498411
1.1863136422312834,240211565521874.97,75.94966058116549,5.48364130644775,5.202914757881392,5.51179319572734,75.94966058116549,74.1342107078578,5.05386163455439,1.815449873307685,0.14905312332700227
0.3189760098124519,291700972013227.7,102.14725562415586,6.435484372673835,6.1980205800666015,6.392096858595179,102.14725562415586,78.23005106474578,5.4014384111484075,23.91720455941008,0.796582168918194
0.3231847031306706,580584276603979.5,196.36875337034832,20.799099330704166,20.726855356481323,8.862702824090364,196.36875337034832,157.96795844800405,15.54276099244544,38.40079492234426,5.184094364035882
0.2077603149017512,506810871509033.44,157.71938816617245,13.112148690421268,12.99724752706188,7.942780071641729,157.71938816617245,135.09577973569662,12.263144939426734,22.623608430475826,0.7341025876351459
0.1191502651459834,180910883960327.28,38.045620802047885,2.7253415832770456,2.104159391666666,3.9010573337005905,38.045620802047885,46.637981168820176,2.473903416141523,-8.59236036677229,-0.3697440244748571
0.2853903483935001,289832479141961.8,49.97165145955352,4.496561866562167,4.149586560107047,4.470867989979285,49.97165145955352,77.31011469931569,5.303411874595242,-27.33846323976217,-1.153825314488195
0.12338752806399067,310547339524684.5,77.22586680518383,6.150378645142682,5.901453844488419,5.557908484499681,77.22586680518383,80.97561892367605,5.672439838186237,-3.749752118492225,0.22901400630218216
0.3749374471783362,206507683665831.9,44.55129864855096,3.1815296306863448,2.6687320567893638,4.2214357106819,44.55129864855096,55.495804887663695,3.2258299098170853,-10.944506239112734,-0.5570978530277215
0.2704641458081024,183631056839236.88,36.908720801503996,2.7458061430933576,2.130598830246844,3.842328502432035,36.908720801503996,48.424477128177045,2.6236226531448374,-11.51575632667305,-0.4930238228979933
0.9254481443018742,160513110863049.84,38.607297766727214,2.643312600457994,1.9967727721851583,3.9297479698691733,38.607297766727214,47.0770380944496,2.542038004609899,-8.469740327722384,-0.5452652324247407
0.6059070315055413,221970844481551.3,90.33230544150055,5.766925124304724,5.500674993974563,6.011066642169277,90.33230544150055,62.07571083626367,3.8325178436404967,28.256594605236884,1.6681571503340664
0.1470019566185564,300484361678732.94,73.51464144475219,5.284074092046146,4.992137719477829,5.422716715623349,73.51464144475219,78.5628058256326,5.42197151993827,-5.048164380880408,-0.4298338004604414
0.8061885148608358,170469199013046.44,45.71689998475194,3.2102677613998543,2.702927875449737,4.2763021401557655,45.71689998475194,49.06114402341251,2.69945648633039,-3.3442440386605696,0.00347138911934719
1.1544533925639513,508952860758282.94,143.49477078908117,16.685447815558607,16.595305625559583,7.57614072702141,143.49477078908117,158.6328595229392,15.858373179136628,-15.13808873385804,0.736932446422955
0.6244059565222199,219167901756043.12,78.41997563734546,4.516148319793838,4.170802758028327,5.600713370182248,78.41997563734546,61.46852563721736,3.7774566514311174,16.951450000128098,0.3933461065972099
0.47550180425393784,259113858054747.94,79.9369585771758,5.806930391869952,5.542602328872505,5.654624959347024,79.9369585771758,71.11327199238652,4.691510022626087,8.823686584789286,0.851092306246418
0.6828410423973332,297570148784224.4,81.65680133264502,6.4730004602741085,6.236965204224633,5.715130841289464,81.65680133264502,84.80619809659396,6.1353366502466535,-3.1493967639489426,0.10162855397797976
0.3182327162307502,275131214313504.0,62.70676814270763,4.700681471783861,4.369943512125996,5.008263896509753,62.70676814270763,73.69136078377451,4.937043997962063,-10.984592641066882,-0.5671004858360673
0.5536686815302677,271741129641545.66,78.90770455147495,5.624122838477489,5.350771692221982,5.61810304467531,78.90770455147495,75.63253180372627,5.153708539202725,3.275172747748684,0.1970631530192568
0.2683490502280651,200179830555109.47,44.19902314680445,2.8002282592431698,2.200290504425275,4.204712743900799,44.19902314680445,52.862366095922226,2.993360787747004,-8.663342949117776,-0.7930702833217289
0.3303236949935328,255995681966226.03,55.88265650549116,4.174917413452423,3.798675480894396,4.727902558449832,55.88265650549116,68.59869688090586,4.433807565966691,-12.7160403754147,-0.635132085072295
0.9051535975678652,164893121470169.25,54.33070369053653,3.4901633245147017,3.0300561103364925,4.661789514361906,54.33070369053653,48.22325568525078,2.6347957653157468,6.107448005285754,0.3952603450207457
0.5389413224700803,179474300980573.0,56.46002676708746,3.653471946673775,3.2168085527634784,4.7522637455043455,56.46002676708746,49.41706310043826,2.7166920875845766,7.0429636666492,0.5001164651789018
0.21305721536561245,212572787439325.72,64.51831859977887,4.217421047708508,3.8453400751630182,5.080091282635732,64.51831859977887,55.731502331371935,3.238296013846065,8.78681626840693,0.6070440613169534
0.1979441472408353,179137519636432.0,50.99266514573318,3.010447927724203,2.462274705539361,4.516311111769569,50.99266514573318,46.69977413209355,2.481641755089235,4.292891013639625,-0.019367049549873894
0.24142214423428934,320221183302144.5,97.49274390484464,6.9752030673376755,6.756734257805092,6.2447656130504905,97.49274390484464,85.00858674194234,6.113133510711883,12.484157162902306,0.6436007470932088
0.3855002562491091,317592697167819.75,59.81162531073528,5.65294156158131,5.381054571239111,4.891283075461296,59.81162531073528,86.23348484964318,6.260221749835122,-26.421859538907896,-0.8791671785960107
0.6689116230005872,193525310550966.78,49.51350452080443,3.1225636975067403,2.59815396868372,4.450326033935242,49.51350452080443,54.55212651699828,3.159081688291897,-5.0386219961938465,-0.560927719608177
